ImageId,ClassType,MultipolygonWKT
6100_2_4,2,MULTIPOLYGON EMPTY
6100_2_4,3,MULTIPOLYGON EMPTY
6100_2_4,4,MULTIPOLYGON EMPTY
6100_2_4,5,MULTIPOLYGON EMPTY
6100_2_4,6,MULTIPOLYGON EMPTY
6100_2_4,7,MULTIPOLYGON EMPTY
6100_2_4,8,MULTIPOLYGON EMPTY
6100_2_4,9,MULTIPOLYGON EMPTY
6100_2_4,10,MULTIPOLYGON EMPTY
6050_3_4,1,MULTIPOLYGON EMPTY
6050_3_4,2,MULTIPOLYGON EMPTY
6050_3_4,3,MULTIPOLYGON EMPTY
6050_3_4,4,MULTIPOLYGON EMPTY
6050_3_4,5,MULTIPOLYGON EMPTY
6050_3_4,6,MULTIPOLYGON EMPTY
6050_3_4,7,MULTIPOLYGON EMPTY
6050_3_4,8,MULTIPOLYGON EMPTY
6050_3_4,9,MULTIPOLYGON EMPTY
6050_3_4,10,MULTIPOLYGON EMPTY
6050_3_2,1,MULTIPOLYGON EMPTY
6050_3_2,2,MULTIPOLYGON EMPTY
6050_3_2,3,MULTIPOLYGON EMPTY
6050_3_2,4,MULTIPOLYGON EMPTY
6050_3_2,5,MULTIPOLYGON EMPTY
6050_3_2,6,MULTIPOLYGON EMPTY
6050_3_2,7,MULTIPOLYGON EMPTY
6050_3_2,8,MULTIPOLYGON EMPTY
6050_3_2,9,MULTIPOLYGON EMPTY
6050_3_2,10,MULTIPOLYGON EMPTY
6050_3_3,1,"MULTIPOLYGON (((0.0043214859771515 -0.0089801798507463, 0.0043214859771515 -0.0089936838805970, 0.0043160841196800 -0.0089990854925373, 0.0043106822622086 -0.0089990854925373, 0.0043052804047371 -0.0090017862985075, 0.0042998785472657 -0.0090071879104478, 0.0042944766897943 -0.0090206919402985, 0.0042917757610585 -0.0090287943582090, 0.0042917757610585 -0.0090422983880597, 0.0043647008369230 -0.0090422983880597, 0.0043674017656587 -0.0090368967761194, 0.0043674017656587 -0.0090152903283582, 0.0043647008369230 -0.0090071879104478, 0.0043619999081873 -0.0090017862985075, 0.0043538971219801 -0.0089909830746269, 0.0043511961932444 -0.0089882822686567, 0.0043484952645087 -0.0089882822686567, 0.0043430934070372 -0.0089828806567164, 0.0043376915495658 -0.0089801798507463, 0.0043214859771515 -0.0089801798507463)), ((0.0041054116782939 -0.0068789528059701, 0.0041054116782939 -0.0069356697313433, 0.0041162153932368 -0.0069329689253731, 0.0041270191081796 -0.0069302681194030, 0.0041405237518582 -0.0069248665074627, 0.0041540283955368 -0.0069167640895522, 0.0041594302530083 -0.0069140632835821, 0.0041513274668011 -0.0069113624776119, 0.0041513274668011 -0.0069086616716418, 0.0041459256093297 -0.0069032600597015, 0.0041432246805940 -0.0068951576417910, 0.0041459256093297 -0.0068870552238806, 0.0041189163219725 -0.0068870552238806, 0.0041135144645010 -0.0068816536119403, 0.0041054116782939 -0.0068789528059701)), ((0.0088644481106319 -0.0011883546268657, 0.0088590462531605 -0.0011910554328358, 0.0088617471818962 -0.0012180634925373, 0.0088644481106319 -0.0012126618805970, 0.0088644481106319 -0.0012045594626866, 0.0088752518255748 -0.0011937562388060, 0.0088725508968391 -0.0011856538208955, 0.0088644481106319 -0.0011883546268657)))"
6050_3_3,2,MULTIPOLYGON EMPTY
6050_3_3,3,MULTIPOLYGON EMPTY
6050_3_3,4,MULTIPOLYGON EMPTY
6050_3_3,5,MULTIPOLYGON EMPTY
6050_3_3,6,MULTIPOLYGON EMPTY
6050_3_3,7,MULTIPOLYGON EMPTY
6050_3_3,8,MULTIPOLYGON EMPTY
6050_3_3,9,MULTIPOLYGON EMPTY
6050_3_3,10,MULTIPOLYGON EMPTY
6050_3_0,1,MULTIPOLYGON EMPTY
6050_3_0,2,MULTIPOLYGON EMPTY
6050_3_0,3,MULTIPOLYGON EMPTY
6050_3_0,4,MULTIPOLYGON EMPTY
6050_3_0,5,MULTIPOLYGON EMPTY
6050_3_0,6,MULTIPOLYGON EMPTY
6050_3_0,7,MULTIPOLYGON EMPTY
6050_3_0,8,MULTIPOLYGON EMPTY
6050_3_0,9,MULTIPOLYGON EMPTY
6050_3_0,10,MULTIPOLYGON EMPTY
6100_2_2,1,MULTIPOLYGON EMPTY
6100_2_2,2,MULTIPOLYGON EMPTY
6100_2_2,3,MULTIPOLYGON EMPTY
6100_2_2,4,MULTIPOLYGON EMPTY
6100_2_2,5,MULTIPOLYGON EMPTY
6100_2_2,6,MULTIPOLYGON EMPTY
6100_2_2,7,MULTIPOLYGON EMPTY
6100_2_2,8,MULTIPOLYGON EMPTY
6100_2_2,9,MULTIPOLYGON EMPTY
6100_2_2,10,MULTIPOLYGON EMPTY
6100_0_3,1,MULTIPOLYGON EMPTY
6100_0_3,2,MULTIPOLYGON EMPTY
6100_0_3,3,MULTIPOLYGON EMPTY
6100_0_3,4,MULTIPOLYGON EMPTY
6100_0_3,5,MULTIPOLYGON EMPTY
6100_0_3,6,MULTIPOLYGON EMPTY
6100_0_3,7,MULTIPOLYGON EMPTY
6100_0_3,8,MULTIPOLYGON EMPTY
6100_0_3,9,MULTIPOLYGON EMPTY
6100_0_3,10,MULTIPOLYGON EMPTY
